"s","a","r","sp"
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,249409
249409,0,-1,254593
254593,0,-1,249409
249409,0,-1,290872
290872,0,-1,254584
254584,0,-1,249400
249400,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,73162
73162,0,-1,254035
254035,0,-1,290323
290323,0,-1,290323
290323,0,-1,254044
254044,0,-1,290332
290332,0,-1,290332
290332,0,-1,290323
290323,0,-1,254035
254035,0,-1,254035
254035,0,-1,254035
254035,0,-1,254026
254026,0,-1,290314
290314,0,-1,254026
254026,0,-1,254026
254026,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,290305
290305,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,72586
72586,0,-1,36298
36298,0,-1,36298
36298,0,-1,36298
36298,0,-1,40843
40843,0,-1,21322
21322,0,-1,16138
16138,1,-10000,73
73,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,98651
98651,0,-1,98651
98651,0,-1,57179
57179,0,-1,57179
57179,0,-1,135425
135425,0,-1,62849
62849,0,-1,16193
16193,0,-1,57665
57665,0,-1,21377
21377,0,-1,16193
16193,0,-1,16193
16193,0,-1,21377
21377,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,62848
62848,0,-1,16192
16192,0,-1,21376
21376,0,-1,16192
16192,0,-1,57664
57664,0,-1,68032
68032,0,-1,57664
57664,0,-1,26560
26560,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,19514
19514,0,-1,24697
24697,1,-10000,1937
1937,0,-1,141905
141905,0,-1,178193
178193,0,-1,136721
136721,0,-1,178193
178193,0,-1,100433
100433,0,-1,136721
136721,0,-1,292241
292241,0,-1,292241
292241,0,-1,219665
219665,0,-1,255944
255944,0,-1,255296
255296,0,-1,255296
255296,0,-1,255296
255296,0,-1,255287
255287,0,-1,255287
255287,0,-1,255286
255286,0,-1,213805
213805,0,-1,255277
255277,0,-1,255277
255277,0,-1,213796
213796,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255259
255259,0,-1,255259
255259,0,-1,255259
255259,0,-1,255259
255259,0,-1,255250
255250,0,-1,255250
255250,0,-1,255250
255250,0,-1,255241
255241,0,-1,255241
255241,0,-1,255241
255241,0,-1,255241
255241,0,-1,291529
291529,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,254584
254584,0,-1,254584
254584,1,-114,640
640,0,-1,21376
21376,0,-1,16192
16192,0,-1,16192
16192,0,-1,57664
57664,0,-1,21376
21376,0,-1,21376
21376,0,-1,20810
20810,0,-1,15626
15626,0,-1,20810
20810,0,-1,25993
25993,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,62848
62848,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,26560
26560,0,-1,73216
73216,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,73216
73216,0,-1,73216
73216,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,31177
31177,0,-1,31177
31177,0,-1,31177
31177,0,-1,40897
40897,0,-1,35713
35713,0,-1,35713
35713,0,-1,35713
35713,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,1,-26,2584
2584,0,-1,38872
38872,0,-1,38872
38872,0,-1,75160
75160,0,-1,99626
99626,0,-1,63338
63338,0,-1,104810
104810,0,-1,99626
99626,0,-1,99625
99625,0,-1,99625
99625,0,-1,99625
99625,0,-1,99625
99625,0,-1,63337
63337,0,-1,99625
99625,0,-1,99625
99625,0,-1,99625
99625,0,-1,63337
63337,0,-1,99625
99625,0,-1,58153
58153,0,-1,99625
99625,0,-1,99625
99625,0,-1,99625
99625,0,-1,99625
99625,0,-1,99624
99624,0,-1,99624
99624,0,-1,52968
52968,0,-1,104808
104808,0,-1,52968
52968,0,-1,104808
104808,0,-1,104808
104808,0,-1,99624
99624,0,-1,99624
99624,0,-1,99624
99624,0,-1,99624
99624,0,-1,99624
99624,0,-1,63336
63336,0,-1,99624
99624,0,-1,99624
99624,0,-1,104808
104808,0,-1,58151
58151,0,-1,99623
99623,0,-1,99623
99623,0,-1,99623
99623,0,-1,99623
99623,0,-1,99623
99623,0,-1,99623
99623,0,-1,99623
99623,1,-166,641
641,0,-1,16193
16193,0,-1,21377
21377,0,-1,16193
16193,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,26560
26560,0,-1,254729
254729,0,-1,249545
249545,0,-1,254720
254720,0,-1,291008
291008,0,-1,255287
255287,0,-1,255277
255277,0,-1,255277
255277,0,-1,255277
255277,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255259
255259,0,-1,255259
255259,0,-1,255259
255259,0,-1,255250
255250,0,-1,255250
255250,0,-1,255250
255250,0,-1,255250
255250,0,-1,255241
255241,0,-1,249409
249409,0,-1,254593
254593,0,-1,249409
249409,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,249400
249400,0,-1,254584
254584,0,-1,254584
254584,1,-124,1938
1938,0,-1,100434
100434,0,-1,141906
141906,0,-1,141906
141906,0,-1,178194
178194,0,-1,136722
136722,0,-1,178194
178194,0,-1,100434
100434,0,-1,141906
141906,0,-1,100433
100433,0,-1,136721
136721,0,-1,178193
178193,0,-1,136721
136721,0,-1,178193
178193,0,-1,136721
136721,0,-1,178193
178193,0,-1,100433
100433,0,-1,100433
100433,0,-1,22673
22673,0,-1,22673
22673,0,-1,22673
22673,0,-1,17489
17489,0,-1,22673
22673,0,-1,17489
17489,0,-1,22673
22673,0,-1,22672
22672,0,-1,58960
58960,0,-1,22672
22672,0,-1,17488
17488,0,-1,22672
22672,0,-1,17488
17488,0,-1,22672
22672,0,-1,58960
58960,0,-1,64144
64144,0,-1,64144
64144,0,-1,58960
58960,0,-1,27856
27856,0,-1,74512
74512,0,-1,74512
74512,0,-1,38224
38224,0,-1,38224
38224,0,-1,38224
38224,0,-1,38224
38224,0,-1,74512
74512,0,-1,135102
135102,0,-1,98814
98814,0,-1,98814
98814,0,-1,93630
93630,0,-1,98814
98814,0,-1,98814
98814,0,-1,93630
93630,0,-1,98814
98814,0,-1,98814
98814,0,-1,98814
98814,1,-40,641
641,0,-1,16193
16193,0,-1,21377
21377,0,-1,135425
135425,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,57664
57664,0,-1,25994
25994,0,-1,20810
20810,0,-1,20810
20810,0,-1,20809
20809,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,57664
57664,0,-1,21376
21376,0,-1,57664
57664,0,-1,21376
21376,0,-1,73216
73216,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,20809
20809,0,-1,25993
25993,0,-1,20809
20809,0,-1,25993
25993,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,25993
25993,0,-1,20809
20809,0,-1,31177
31177,1,-1,3235
3235,0,-1,101731
101731,0,-1,138019
138019,0,-1,143203
143203,0,-1,143203
143203,0,-1,143203
143203,0,-1,143203
143203,0,-1,143203
143203,0,-1,138019
138019,0,-1,101731
101731,0,-1,101731
101731,0,-1,179491
179491,0,-1,143203
143203,0,-1,143202
143202,0,-1,106914
106914,0,-1,143202
143202,0,-1,106914
106914,0,-1,143202
143202,0,-1,143202
143202,0,-1,143202
143202,0,-1,101730
101730,0,-1,179490
179490,0,-1,101730
101730,0,-1,220962
220962,0,-1,143202
143202,0,-1,179490
179490,0,-1,143202
143202,0,-1,101730
101730,0,-1,138018
138018,0,-1,143201
143201,0,-1,138017
138017,0,-1,138017
138017,0,-1,143201
143201,0,-1,138017
138017,0,-1,179489
179489,0,-1,138017
138017,0,-1,143201
143201,0,-1,138017
138017,0,-1,18785
18785,0,-1,18785
18785,0,-1,23969
23969,0,-1,18785
18785,0,-1,18785
18785,0,-1,23969
23969,0,-1,23969
23969,0,-1,60256
60256,0,-1,23968
23968,0,-1,23968
23968,0,-1,23968
23968,0,-1,23968
23968,1,-10000,721
721,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,58312
58312,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,63496
63496,0,-1,22024
22024,0,-1,58312
58312,0,-1,58312
58312,0,-1,73864
73864,0,-1,73864
73864,0,-1,37576
37576,0,-1,37576
37576,0,-1,38224
38224,0,-1,38224
38224,0,-1,74512
74512,0,-1,100109
100109,0,-1,100109
100109,0,-1,100109
100109,0,-1,100109
100109,0,-1,58637
58637,0,-1,94925
94925,0,-1,94925
94925,0,-1,22349
22349,0,-1,17165
17165,0,-1,17165
17165,0,-1,58637
58637,0,-1,58637
58637,0,-1,63821
63821,0,-1,22349
22349,0,-1,58637
58637,0,-1,58637
58637,0,-1,17164
17164,0,-1,63820
63820,0,-1,22348
22348,0,-1,58636
58636,0,-1,22348
22348,0,-1,17164
17164,0,-1,22348
22348,0,-1,22348
22348,0,-1,22348
22348,0,-1,22348
22348,1,0,641
641,0,-1,99137
99137,0,-1,140609
140609,0,-1,135425
135425,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,62849
62849,0,-1,62849
62849,0,-1,93953
93953,0,-1,21377
21377,0,-1,21377
21377,0,-1,57665
57665,0,-1,21377
21377,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,62848
62848,0,-1,68032
68032,0,-1,16192
16192,0,-1,73216
73216,0,-1,36928
36928,0,-1,73216
73216,0,-1,36928
36928,0,-1,77752
77752,0,-1,41464
41464,0,-1,77752
77752,0,-1,255287
255287,0,-1,255287
255287,0,-1,255286
255286,0,-1,255277
255277,0,-1,255277
255277,0,-1,255277
255277,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,213796
213796,0,-1,255268
255268,0,-1,255268
255268,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,1,-180,1290
1290,0,-1,141258
141258,0,-1,99786
99786,0,-1,141258
141258,0,-1,177546
177546,0,-1,136074
136074,0,-1,136074
136074,0,-1,141258
141258,0,-1,141258
141258,0,-1,99785
99785,0,-1,99785
99785,0,-1,136073
136073,0,-1,177545
177545,0,-1,136073
136073,0,-1,136073
136073,0,-1,177545
177545,0,-1,136073
136073,0,-1,255305
255305,0,-1,291593
291593,0,-1,255305
255305,0,-1,255296
255296,0,-1,255296
255296,0,-1,255296
255296,0,-1,255296
255296,0,-1,255287
255287,0,-1,255287
255287,0,-1,255286
255286,0,-1,218989
218989,0,-1,255277
255277,0,-1,218989
218989,0,-1,255268
255268,0,-1,213796
213796,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,1,-10000,632
632,0,-1,290936
290936,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254639
254639,0,-1,254629
254629,0,-1,254629
254629,0,-1,218341
218341,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,254584
254584,0,-1,249400
249400,0,-1,290872
290872,0,-1,254584
254584,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290881
290881,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,113986
113986,0,-1,27163
27163,0,-1,27163
27163,0,-1,27163
27163,1,-10000,1289
1289,0,-1,16841
16841,0,-1,22025
22025,0,-1,16841
16841,0,-1,22025
22025,0,-1,22024
22024,0,-1,22024
22024,0,-1,16840
16840,0,-1,22024
22024,0,-1,22024
22024,0,-1,16840
16840,0,-1,22024
22024,0,-1,16840
16840,0,-1,58312
58312,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,73864
73864,0,-1,73864
73864,0,-1,37576
37576,0,-1,73864
73864,0,-1,77752
77752,0,-1,77752
77752,0,-1,77752
77752,0,-1,141257
141257,0,-1,177545
177545,0,-1,99785
99785,0,-1,58313
58313,0,-1,16841
16841,0,-1,22025
22025,0,-1,22025
22025,0,-1,16841
16841,0,-1,22025
22025,0,-1,58313
58313,0,-1,22025
22025,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,93468
93468,0,-1,98652
98652,0,-1,98651
98651,1,-128,1937
1937,0,-1,136721
136721,0,-1,178193
178193,0,-1,136721
136721,0,-1,136721
136721,0,-1,100433
100433,0,-1,100433
100433,0,-1,219665
219665,0,-1,292241
292241,0,-1,255953
255953,0,-1,255944
255944,0,-1,255296
255296,0,-1,250112
250112,0,-1,255287
255287,0,-1,255287
255287,0,-1,255287
255287,0,-1,255286
255286,0,-1,213805
213805,0,-1,255277
255277,0,-1,255277
255277,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255259
255259,0,-1,255259
255259,0,-1,255259
255259,0,-1,255259
255259,0,-1,255250
255250,0,-1,255250
255250,0,-1,255250
255250,0,-1,255241
255241,0,-1,255241
255241,0,-1,250057
250057,0,-1,255241
255241,0,-1,291529
291529,0,-1,255232
255232,0,-1,250048
250048,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,1,-9,1288
1288,0,-1,22024
22024,0,-1,58312
58312,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,98652
98652,0,-1,93468
93468,0,-1,98651
98651,0,-1,93467
93467,0,-1,135425
135425,0,-1,176897
176897,0,-1,176897
176897,0,-1,176897
176897,0,-1,135425
135425,0,-1,135425
135425,0,-1,290945
290945,0,-1,290945
290945,0,-1,254657
254657,0,-1,254648
254648,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254639
254639,0,-1,254638
254638,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290881
290881,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,1,-6,586
586,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,249409
249409,0,-1,249409
249409,0,-1,254584
254584,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290881
290881,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,113986
113986,0,-1,21340
21340,0,-1,21340
21340,0,-1,21340
21340,0,-1,16165
16165,0,-1,10981
10981,0,-1,10981
10981,0,-1,16165
16165,0,-1,52453
52453,0,-1,52462
52462,0,-1,52462
52462,0,-1,16174
16174,0,-1,57646
57646,0,-1,10990
10990,0,-1,10999
10999,0,-1,16183
16183,0,-1,26551
26551,0,-1,68023
68023,0,-1,31735
31735,0,-1,31744
31744,0,-1,73216
73216,0,-1,31744
31744,0,-1,31744
31744,0,-1,31177
31177,0,-1,31177
31177,0,-1,25993
25993,0,-1,20809
20809,0,-1,25993
25993,0,-1,25993
25993,1,-1,641
641,0,-1,135425
135425,0,-1,93953
93953,0,-1,176897
176897,0,-1,135425
135425,0,-1,99137
99137,0,-1,135425
135425,0,-1,57665
57665,0,-1,57665
57665,0,-1,21377
21377,0,-1,93953
93953,0,-1,16193
16193,0,-1,16193
16193,0,-1,21377
21377,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,77752
77752,0,-1,77752
77752,0,-1,77752
77752,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,20810
20810,0,-1,20810
20810,1,-2,721
721,0,-1,22024
22024,0,-1,104968
104968,0,-1,22024
22024,0,-1,58312
58312,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,58312
58312,0,-1,22024
22024,0,-1,22024
22024,0,-1,73864
73864,0,-1,73864
73864,0,-1,73864
73864,0,-1,37576
37576,0,-1,38224
38224,0,-1,74512
74512,0,-1,74512
74512,0,-1,93629
93629,0,-1,98813
98813,0,-1,98813
98813,0,-1,98813
98813,0,-1,98813
98813,0,-1,93629
93629,0,-1,98813
98813,0,-1,98813
98813,0,-1,57341
57341,0,-1,15869
15869,0,-1,15869
15869,0,-1,21053
21053,0,-1,57341
57341,0,-1,57341
57341,0,-1,57341
57341,0,-1,57341
57341,0,-1,57340
57340,0,-1,21052
21052,0,-1,15868
15868,0,-1,21052
21052,0,-1,21052
21052,0,-1,15868
15868,0,-1,21052
21052,0,-1,21052
21052,0,-1,21052
21052,0,-1,21052
21052,0,-1,15868
15868,0,-1,21052
21052,0,-1,20810
20810,0,-1,20810
20810,0,-1,15626
15626,0,-1,15626
15626,0,-1,20810
20810,0,-1,15626
15626,0,-1,15626
15626,1,-1,640
640,0,-1,41464
41464,0,-1,77752
77752,0,-1,77752
77752,0,-1,22024
22024,0,-1,16840
16840,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,100029
100029,0,-1,100029
100029,0,-1,100029
100029,0,-1,94845
94845,0,-1,100110
100110,0,-1,100110
100110,0,-1,100110
100110,0,-1,94925
94925,0,-1,100109
100109,0,-1,100109
100109,0,-1,94925
94925,0,-1,94925
94925,0,-1,100109
100109,0,-1,94925
94925,0,-1,63821
63821,0,-1,58637
58637,0,-1,58637
58637,0,-1,22349
22349,0,-1,22349
22349,0,-1,22349
22349,0,-1,22349
22349,0,-1,58637
58637,0,-1,58637
58637,0,-1,27532
27532,0,-1,63820
63820,0,-1,17164
17164,0,-1,17164
17164,0,-1,22348
22348,0,-1,17164
17164,0,-1,22348
22348,0,-1,22348
22348,0,-1,17164
17164,0,-1,22348
22348,0,-1,22348
22348,0,-1,22348
22348,1,0,1882
1882,0,-1,255898
255898,0,-1,255898
255898,0,-1,255898
255898,0,-1,255889
255889,0,-1,250705
250705,0,-1,255241
255241,0,-1,255232
255232,0,-1,291520
291520,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,250048
250048,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,291529
291529,0,-1,291529
291529,0,-1,110089
110089,0,-1,73801
73801,0,-1,73810
73810,0,-1,73810
73810,0,-1,99299
99299,0,-1,99299
99299,0,-1,57827
57827,0,-1,104483
104483,0,-1,99299
99299,0,-1,291107
291107,0,-1,249635
249635,0,-1,249635
249635,0,-1,291107
291107,0,-1,291098
291098,0,-1,254810
254810,0,-1,249617
249617,0,-1,254801
254801,0,-1,291089
291089,0,-1,254800
254800,0,-1,254791
254791,0,-1,291079
291079,0,-1,291079
291079,0,-1,291070
291070,0,-1,291070
291070,0,-1,249598
249598,0,-1,249598
249598,0,-1,249598
249598,1,-82,1288
1288,0,-1,63496
63496,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,58312
58312,0,-1,73864
73864,0,-1,37576
37576,0,-1,37576
37576,0,-1,37576
37576,0,-1,37576
37576,0,-1,73864
73864,0,-1,73864
73864,0,-1,97355
97355,0,-1,102539
102539,0,-1,61067
61067,0,-1,19595
19595,0,-1,19595
19595,0,-1,19595
19595,0,-1,19595
19595,0,-1,19595
19595,0,-1,19595
19595,0,-1,24779
24779,0,-1,24779
24779,0,-1,24778
24778,0,-1,24778
24778,0,-1,24778
24778,0,-1,24778
24778,0,-1,19594
19594,0,-1,24778
24778,0,-1,19594
19594,0,-1,14410
14410,0,-1,24778
24778,0,-1,24778
24778,0,-1,19594
19594,0,-1,24778
24778,0,-1,35794
35794,0,-1,35794
35794,0,-1,35794
35794,0,-1,40978
40978,0,-1,35794
35794,0,-1,35794
35794,0,-1,35794
35794,0,-1,255958
255958,0,-1,219670
219670,0,-1,219670
219670,0,-1,183381
183381,0,-1,219669
219669,0,-1,219669
219669,1,0,643
643,0,-1,99139
99139,0,-1,104323
104323,0,-1,135426
135426,0,-1,93954
93954,0,-1,176898
176898,0,-1,104322
104322,0,-1,135426
135426,0,-1,140610
140610,0,-1,99138
99138,0,-1,176898
176898,0,-1,213186
213186,0,-1,140610
140610,0,-1,140610
140610,0,-1,140610
140610,0,-1,135426
135426,0,-1,135426
135426,0,-1,135426
135426,0,-1,135426
135426,0,-1,99137
99137,0,-1,135425
135425,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,140609
140609,0,-1,176897
176897,0,-1,290945
290945,0,-1,290945
290945,0,-1,290945
290945,0,-1,249464
249464,0,-1,290936
290936,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254638
254638,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,1,-10000,5178
5178,0,-1,103674
103674,0,-1,103674
103674,0,-1,145146
145146,0,-1,139962
139962,0,-1,145146
145146,0,-1,139962
139962,0,-1,145146
145146,0,-1,145146
145146,0,-1,145145
145145,0,-1,139961
139961,0,-1,103673
103673,0,-1,181433
181433,0,-1,181433
181433,0,-1,181433
181433,0,-1,98489
98489,0,-1,181433
181433,0,-1,259193
259193,0,-1,295481
295481,0,-1,259193
259193,0,-1,295472
295472,0,-1,259184
259184,0,-1,259184
259184,0,-1,259175
259175,0,-1,259175
259175,0,-1,259175
259175,0,-1,259165
259165,0,-1,259165
259165,0,-1,259165
259165,0,-1,259165
259165,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259147
259147,0,-1,258499
258499,0,-1,258499
258499,0,-1,258499
258499,0,-1,258490
258490,0,-1,258490
258490,0,-1,258490
258490,0,-1,258481
258481,1,-10000,640
640,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,73216
73216,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,41464
41464,0,-1,77752
77752,0,-1,77752
77752,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,63496
63496,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,98733
98733,0,-1,98733
98733,0,-1,93549
93549,0,-1,57261
57261,0,-1,135426
135426,0,-1,135426
135426,0,-1,135426
135426,0,-1,140609
140609,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,99137
99137,0,-1,99137
99137,0,-1,254657
254657,0,-1,290945
290945,0,-1,254657
254657,0,-1,218369
218369,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,218351
218351,0,-1,254639
254639,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,1,-23,1289
1289,0,-1,177545
177545,0,-1,177545
177545,0,-1,177545
177545,0,-1,136073
136073,0,-1,136073
136073,0,-1,99785
99785,0,-1,182729
182729,0,-1,291593
291593,0,-1,291593
291593,0,-1,255305
255305,0,-1,291584
291584,0,-1,255296
255296,0,-1,255287
255287,0,-1,255287
255287,0,-1,255287
255287,0,-1,255286
255286,0,-1,213805
213805,0,-1,255277
255277,0,-1,255277
255277,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,255268
255268,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290881
290881,0,-1,213112
213112,0,-1,254584
254584,0,-1,249400
249400,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,1,-146,586
586,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,249409
249409,0,-1,249409
249409,0,-1,254593
254593,0,-1,254584
254584,0,-1,249400
249400,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
